archive,module_member,n_functions,n_air_intrinsics,n_llvm_intrinsics,n_internal_callees,n_other_callees,air_stems,sample_internal,evidence,source_ref
libresource_tracking_rt_xros.rtlib,__loweringlib.internal.1,1,1,0,0,0,air.atomic.global.or.u,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__loweringlib.internal.1
libresource_tracking_rt_xros.rtlib,__loweringlib.internal.2,1,1,0,0,0,air.atomic.global.or.u,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__loweringlib.internal.2
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_command_buffer_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_command_buffer_read.p1i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_command_buffer_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_command_buffer_read.p2i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_compute_pipeline_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_compute_pipeline_read.p1i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_compute_pipeline_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_compute_pipeline_read.p2i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_instance_acceleration_structure_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_instance_acceleration_structure_read.p1i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_instance_acceleration_structure_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_instance_acceleration_structure_read.p2i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_intersection_function_table_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_intersection_function_table_read.p1i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_intersection_function_table_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_intersection_function_table_read.p2i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_primitive_acceleration_structure_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_primitive_acceleration_structure_read.p1i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_primitive_acceleration_structure_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_primitive_acceleration_structure_read.p2i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_read.p1i8.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_read.p1i8.p1i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_read.p1i8.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_read.p1i8.p2i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_read.p2i8.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_read.p2i8.p1i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_read.p2i8.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_read.p2i8.p2i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_render_pipeline_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_render_pipeline_read.p1i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_render_pipeline_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_render_pipeline_read.p2i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_sampler_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_sampler_read.p1i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_sampler_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_sampler_read.p2i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_texture_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_texture_read.p1i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_texture_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_texture_read.p2i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_visible_function_table_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_visible_function_table_read.p1i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_patching_visible_function_table_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_patching_visible_function_table_read.p2i8
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_buffer_read,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_buffer_read
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_buffer_write,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_buffer_write
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_command_buffer_read,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_command_buffer_read
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_command_buffer_sample,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_command_buffer_sample
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_command_buffer_write,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_command_buffer_write
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_compute_pipeline_read,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_compute_pipeline_read
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_compute_pipeline_sample,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_compute_pipeline_sample
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_compute_pipeline_write,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_compute_pipeline_write
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_depth_stencil_state_read,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_depth_stencil_state_read
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_depth_stencil_state_sample,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_depth_stencil_state_sample
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_depth_stencil_state_write,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_depth_stencil_state_write
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_instance_acceleration_structure_read,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_instance_acceleration_structure_read
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_instance_acceleration_structure_sample,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_instance_acceleration_structure_sample
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_instance_acceleration_structure_write,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_instance_acceleration_structure_write
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_intersection_function_table_read,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_intersection_function_table_read
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_intersection_function_table_sample,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_intersection_function_table_sample
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_intersection_function_table_write,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_intersection_function_table_write
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_primitive_acceleration_structure_read,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_primitive_acceleration_structure_read
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_primitive_acceleration_structure_sample,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_primitive_acceleration_structure_sample
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_primitive_acceleration_structure_write,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_primitive_acceleration_structure_write
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_render_pipeline_read,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_render_pipeline_read
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_render_pipeline_sample,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_render_pipeline_sample
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_render_pipeline_write,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_render_pipeline_write
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_sampler_read,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_sampler_read
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_sampler_sample,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_sampler_sample
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_sampler_write,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_sampler_write
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_tensor_read,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_tensor_read
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_tensor_sample,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_tensor_sample
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_tensor_write,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_tensor_write
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_texture_read,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_texture_read
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_texture_sample,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_texture_sample
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_texture_write,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_texture_write
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_visible_function_table_read,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_visible_function_table_read
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_visible_function_table_sample,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_visible_function_table_sample
libresource_tracking_rt_xros.rtlib,__resource_tracking_impl_usage_visible_function_table_write,1,0,0,0,2,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib::__resource_tracking_impl_usage_visible_function_table_write
libresource_tracking_rt_xrossim.rtlib,__loweringlib.internal.0,1,4,0,0,0,air.atomic.global.add.u;air.atomic.global.load;air.atomic.global.store;air.atomic.global.sub.u,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__loweringlib.internal.0
libresource_tracking_rt_xrossim.rtlib,__loweringlib.internal.1,1,1,0,0,0,air.atomic.global.or.u,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__loweringlib.internal.1
libresource_tracking_rt_xrossim.rtlib,__loweringlib.internal.2,1,1,0,0,0,air.atomic.global.or.u,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__loweringlib.internal.2
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_command_buffer_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_command_buffer_read.p1i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_command_buffer_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_command_buffer_read.p2i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_compute_pipeline_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_compute_pipeline_read.p1i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_compute_pipeline_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_compute_pipeline_read.p2i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_instance_acceleration_structure_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_instance_acceleration_structure_read.p1i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_instance_acceleration_structure_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_instance_acceleration_structure_read.p2i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_intersection_function_table_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_intersection_function_table_read.p1i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_intersection_function_table_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_intersection_function_table_read.p2i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_primitive_acceleration_structure_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_primitive_acceleration_structure_read.p1i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_primitive_acceleration_structure_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_primitive_acceleration_structure_read.p2i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_read.p1i8.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_read.p1i8.p1i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_read.p1i8.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_read.p1i8.p2i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_read.p2i8.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_read.p2i8.p1i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_read.p2i8.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_read.p2i8.p2i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_render_pipeline_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_render_pipeline_read.p1i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_render_pipeline_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_render_pipeline_read.p2i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_sampler_read.p1i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_sampler_read.p1i8
libresource_tracking_rt_xrossim.rtlib,__resource_tracking_impl_patching_sampler_read.p2i8,1,0,0,0,1,,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib::__resource_tracking_impl_patching_sampler_read.p2i8
